id,bookTitle,page,bookID,bookType,anchorText,itemType,date,author,language
37,Essai sur l'origine des langues,352,https://derridas-margins.princeton.edu/titles/60/,Book,"Les déluges, les tremblements de terre, les éruptions de volcans, les incendies ont sans doute effrayé les sauvages mais les ont ensuite rassemblés Œ‚Œæpour réparer en commun les pertes communesŒæŒé. Voilà Œ‚Œæde quels instruments se servit la Providence pour forcer les humains à se rapprocherŒæŒé.",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,152,https://derridas-margins.princeton.edu/titles/60/,Book,Mais comment distinguer par écrit un homme qu'on nomme d'un homme qu'on appelleŒæ? C'est là vraiment une équivoque qu'eíét levée le point vocatif.,NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,328,https://derridas-margins.princeton.edu/titles/60/,Book,"Mais ma passivité et ma passion sont tout offertes aux Œ‚Œæaccents auxquels on ne peut dérober son organeŒæŒé, qui Œ‚Œæpénètrent par lui jusqu'au fond du cÅñur, y portent malgré nous les mouvements qui les arrachentŒæŒé.",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,346,https://derridas-margins.princeton.edu/titles/60/,Book,"Mais, parmi les Œ‚Œætrois états de l'homme considéré par rapport à la sociétéŒæŒé (ch. IX)",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,363,https://derridas-margins.princeton.edu/titles/60/,Book,"N'y parvenant point, elle menace son mariŒæ: Œ‚ŒæJe te voue à la mort, Proetos, si tu ne tues Bellérophon, qui voulait s'unir d'amour à moi, malgré moi.ŒæŒé",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,344,https://derridas-margins.princeton.edu/titles/60/,Book,On peut en effet lui objecter qu'ŒæŒ‚Œæon trouve l'agriculture en grand dès le temps des patriarchesŒæŒé.,NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,346,https://derridas-margins.princeton.edu/titles/60/,Book,"ou les Œ‚Œætrois divers états sous lesquels on peut considérer les hommes rassemblés en nationŒæŒé (ch. V), le dernier seul marque l'accès de l'homme à lui-míÈme dans la société.",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,314,https://derridas-margins.princeton.edu/titles/60/,Book,"Pour comprendre comment opèrent les Œ‚Œæarticulations, qui sont de conventionŒæŒé (chap. IV), nous devons traverser une fois de plus le problème du concept de nature.",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,309,https://derridas-margins.princeton.edu/titles/60/,Book,"Pour lutter contre la mort, l'homme du nord meurt un peu plus tíÇt et Œ‚Œæle peuple sait... que les hommes du nord, non plus que les cygnes, ne meurent pas en chantantŒæŒé. (Ch. XIV.)",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,251,https://derridas-margins.princeton.edu/titles/60/,Book,"Premiers mots du chapitre IIŒæ:ŒæŒ‚ Il est donc à croire que les besoins dictèrent les premiers gestes, et que les premières passions arrachèrent les premières voix.ŒæŒé",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,274,https://derridas-margins.princeton.edu/titles/60/,Book,"Quand il entreprend d'expliquer *comment la musique a dégénéré* (chapitre XIX), Rousseau rappelle la malheureuse histoire de la langue et de son désastreux Œ‚ŒæperfectionnementŒæŒéŒæ:ŒæŒ‚ŒæA mesure que la langue se perfectionnait, la mélodie, en s'imposant de nouvelles règles, *perdait* insensiblement de son ancienne *énergie*, et le *calcul des intervalles fut substitué à la finesse des inflexions*.ŒæŒéŒæ(Nous soulignons.)",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,363,https://derridas-margins.princeton.edu/titles/60/,Book,"Rien n'y fait. Il finit par lui donner sa fille. Plus tard, Bellérophon cesse d'íÈtre aimé des dieux et il va seul, Œ‚Œæerrant par
la plaine Akéienne, rongeant son cÅñur et fuyant la route des hommesŒæŒé.",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,28,https://derridas-margins.princeton.edu/titles/60/,Book,"Rosuseau répète le geste platonicien en se référant maintenant à un autre modèle de la présenceŒæ: présence à soi dans le sentiment, dnas le cogito sensible qui porte simultanément en soi l'inscription de la loi divine. D'un cíÇté, l'écriture représentative, déchue, seconde, instituée, l'écriture au sense propre et étroit, est condamnée dans *L'essai sur l'origine des langues* (elle Œ‚ŒæénerveŒæŒé la paroleŒæ; Œ‚Œæjuger du génieŒæŒé par les livres, c'est Œ‚Œævouloir peindre un homme sur son cadavreŒæŒé, etc.)",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,28,https://derridas-margins.princeton.edu/titles/60/,Book,"Rosuseau répète le geste platonicien en se référant maintenant à un autre modèle de la présenceŒæ: présence à soi dans le sentiment, dnas le cogito sensible qui porte simultanément en soi l'inscription de la loi divine. D'un cíÇté, l'écriture représentative, déchue, seconde, instituée, l'écriture au sense propre et étroit, est condamnée dans *L'essai sur l'origine des langues* (elle Œ‚ŒæénerveŒæŒé la paroleŒæ; Œ‚Œæjuger du génieŒæŒé par les livres, c'est Œ‚Œævouloir peindre un homme sur son cadavreŒæŒé, etc.)",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,28,https://derridas-margins.princeton.edu/titles/60/,Book,"Rosuseau répète le geste platonicien en se référant maintenant à un autre modèle de la présenceŒæ: présence à soi dans le sentiment, dnas le cogito sensible qui porte simultanément en soi l'inscription de la loi divine. D'un cíÇté, l'écriture représentative, déchue, seconde, instituée, l'écriture au sense propre et étroit, est condamnée dans *L'essai sur l'origine des langues* (elle Œ‚ŒæénerveŒæŒé la paroleŒæ; Œ‚Œæjuger du génieŒæŒé par les livres, c'est Œ‚Œævouloir peindre un homme sur son cadavreŒæŒé, etc.)",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,309,https://derridas-margins.princeton.edu/titles/60/,Book,Rousseau ajoute en note Œ‚ŒæLe turc est une langue septentrionale.ŒæŒé,NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,316,https://derridas-margins.princeton.edu/titles/60/,Book,"Rousseau ajoute en noteŒæ:ŒæŒ‚ŒæJ'appelle les premiers temps ceux de la dispersion des hommes, à quelque í¢ge du genre humain qu'on veuille en fixer l'époque.ŒæŒé",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,394,https://derridas-margins.princeton.edu/titles/60/,Book,"Rousseau distingue en effet entre deux pictographies. L'une procéderait *directement* et l'autre *allégoriquement*, Œ‚Œæsoit directement comme faisaient les Mexicains, soit par des figures allégoriques, comme firent autrefois les Egyptiens.ŒæŒé Et lorsqu'il enchaí¬ne ainsiŒæ: Œ‚ŒæCet état répond à la langue passionnée, et suppose déjà quelque société et des besoins que les passions ont fait naí¬treŒæŒé, il ne désigne vraisemblablement pas le seul état Œ‚ŒæégyptienŒæŒé ou Œ‚ŒæallégoriqueŒæŒé.",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,347,https://derridas-margins.princeton.edu/titles/60/,Book,"Rousseau précise en noteŒæ:ŒæŒ‚ŒæIl est inconcevable à quel point l'homme est naturellement paresseux. On dirait qu'il ne vit
que pour dormir, végéter, rester immobileŒæ; à peine peut-il se résoudre à se donner les mouvements nécessaires pour s'empíÈcher de mourir de faim. Rien ne maintient tant les sauvages dans l'amour de leur état que cette délicieuse indolence. Les passions qui rendent l'homme inquiet, prévoyant, actif, ne naissent que dans la société. Ne rien faire est la première et plus forte passion de l'homme après celle de se conserver. Si l'on y regardait bien, l'on verrait que, míÈme parmi nous, c'est pour parvenir au repos que chacun travaille, c'est encore la paresse qui nous rend laborieux.ŒæŒé",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,284,https://derridas-margins.princeton.edu/titles/60/,Book,"Rousseau tient à condamner sans appel le vice de gourmandise. On pourra se demander pourquoiŒæ:ŒæŒ‚ŒæJe ne connais qu'un sens aux affections duquel rien de moral ne se míÈleŒæ: c'est le goíét. Aussi la gourmandise n'est-elle jamais le vice dominant que des gens qui ne sentent rienŒæŒé (*ibid*). Œ‚ŒæQui ne sentent rienŒæŒé veut dire ici, bien entendu, Œ‚Œæqui ne font que sentirŒæŒé, qui n'ont que des sensations inéduquées, incultes.",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,364,https://derridas-margins.princeton.edu/titles/60/,Book,"Rousseau tient compte du fait mais, Œ‚Œæobstiné dans [mes] paradoxesŒæŒé, il se dit tenté d'accuser les Œ‚Œæcompilateurs d'HomèreŒæŒé. N'ont-ils pas écrit cette histoire d'écriture après coup, l'introduisant violemment dans des Œ‚Œæpoèmes qui restèrent longtemps écrits seulement dans la mémoire des hommesŒæ?ŒæŒé.",NA,1781,"Rousseau, Jean-Jacques",fr
37,Essai sur l'origine des langues,316,https://derridas-margins.princeton.edu/titles/60/,Book,"Tel qu'il est évoqué dans *l'Essai*, l'í¢ge des cabanes est beaucoup plus proche du pur état de nature. Parlant des Œ‚Œæpremiers tempsŒæŒé, Œ‚Œælorsque les hommes épars sur la face de la terre n'avaient de société que celle de la famille, de lois que celles de la nature, de langue que le geste et quelques sons inarticulésŒæŒé,",NA,1781,"Rousseau, Jean-Jacques",fr
38,Essai sur le principe générateur des constitutions politiques et des autres institutions,401,https://derridas-margins.princeton.edu/titles/64/,Book,J. de Maistre diraŒæ: Œ‚ŒæCe qu'il y a de plus essentiel n'est jamais écrit et míÈme ne le saurait íÈtre sans exposer l'état.ŒæŒé,book,1809,"Maistre, Joseph de",fr
39,Essai sur les événements importants dont les femmes ont été la cause secrète,242,https://derridas-margins.princeton.edu/titles/54/,Book,"On sait que Rousseau avait projeté de consacrer un ouvrage au ríÇle des femmes dans l'histoire. Il s'agissait pour lui, semble-t-il, autant de restaurer une vérité historique (l'importance du ríÇle de la femme, que l'histoire des hommes a délibérément dissimulée) que de rappeler le caractère parfois néfaste de ce ríÇle, en faisant Œ‚Œæquelques observations sur les grands hommes qui se sont laissés gouverner par les femmes. Thémistocle. Antoine, etc. Fulvie femme d'Antoine excite la guerre pour n'avoir pu íÈtre aimée de César.ŒæŒé Cf. *Sur les femmes* et *Essai sur les événements importants dont les femmes ont été la cause secrète*. (Pléiade. II, pp. 1254-1257).",bookSection,1961,"Rousseau, Jean-Jacques",fr
40,Essais,248,https://derridas-margins.princeton.edu/titles/81/,Book,"Rousseau pourrait dire comme MontaigneŒæŒ‚Œænos moeurs penchent d'une merveilleuse inclination vers l'empirementŒæŒé (*Essais*, 1, 82).",book,1580,"Montaigne, Michel de",fr
41,Essais de linguistique générale,76,https://derridas-margins.princeton.edu/titles/107/,Book,"2. *inadmissible en droit* puisque l'on ne peut considérer que Œ‚ dans le langage, la forme s'oppose à la substance comme une constante à une variable Œé. C'est au cours de cette deuxième démonstration que des formules littéralement saussuriennes réapparissent au sujet des rapports entre parole et écriture ; l'ordre de l'écriture est l'ordre de l'extériorité, de l'Œ‚ occasionnel Œé, de l'Œ‚ accessoire Œé, de l'Œ‚ auxiliaire Œé, du Œ‚ *parasitaire* Œé (p. 116-117. Nous soulignons). L'argumentation de Jakobson et de Halle faite appel à la genèse factuelle et invoque la secondarité de l'écriture au sens courant : Œ‚ Ce n'est qu'après avoir maí¬trisé le langage parlé que l'on apprend à lire et à écrire Œé.",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,76,https://derridas-margins.princeton.edu/titles/107/,Book,"2. *inadmissible en droit* puisque l'on ne peut considérer que Œ‚ dans le langage, la forme s'oppose à la substance comme une constante à une variable Œé. C'est au cours de cette deuxième démonstration que des formules littéralement saussuriennes réapparissent au sujet des rapports entre parole et écriture ; l'ordre de l'écriture est l'ordre de l'extériorité, de l'Œ‚ occasionnel Œé, de l'Œ‚ accessoire Œé, de l'Œ‚ auxiliaire Œé, du Œ‚ *parasitaire* Œé (p. 116-117. Nous soulignons). L'argumentation de Jakobson et de Halle faite appel à la genèse factuelle et invoque la secondarité de l'écriture au sens courant : Œ‚ Ce n'est qu'après avoir maí¬trisé le langage parlé que l'on apprend à lire et à écrire Œé.",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,76,https://derridas-margins.princeton.edu/titles/107/,Book,"2. *inadmissible en droit* puisque l'on ne peut considérer que Œ‚Œædans le langage, la forme s'oppose à la substance comme une constante à une variableŒæŒé. C'est au cours de cette deuxième démonstration que des formules littéralement saussuriennes réapparissent au sujet des rapports entre parole et écritureŒæ; l'ordre de l'écriture est l'ordre de l'extériorité, de l'Œ‚ŒæoccasionnelŒæŒé, de l'Œ‚ŒæaccessoireŒæŒé, de l'Œ‚ŒæauxiliaireŒæŒé, du Œ‚Œæ*parasitaire*ŒæŒé (p. 116-117. Nous soulignons). L'argumentation de Jakobson et de Halle faite appel à la genèse factuelle et invoque la secondarité de l'écriture au sens courantŒæ: Œ‚ŒæCe n'est qu'après avoir maí¬trisé le langage parlé que l'on apprend à lire et à écrireŒæŒé.",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,101,https://derridas-margins.princeton.edu/titles/107/,Book,Œ‚Œæl'accord en musiqueŒæŒé.,book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,97,https://derridas-margins.princeton.edu/titles/107/,Book,"Œ‚ŒæLe flux du langage parlé, physiquement continu, confronta à l'origine la théorie de la communication à une situation ""considérablement plus compliqué"" (Shannon et Weaver) que ce n'était le cas pour l'ensemble fini d'éléments discrets que présentait le langage écrit. L'analyse linguistique, cependant, est arrivée à résoudre le discours oral en une série finie d'informations élémentaires. Ces unités discrètes, ultimes, dites ""traits distinctifs"" sont groupées en ""faisceaux"" simultanés, appelés *phonèmes*, qui, à leur tour, s'enchaí¬nent pour former des séquences. Ainsi donc la forme, dans le langage, a une structure manifestement granulaire et est susceptible d'une description quantique.ŒæŒé",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,89,https://derridas-margins.princeton.edu/titles/107/,Book,"Œ‚ŒæSelon la plus ancienne de ces conceptions, qui remonte à Baudouin de Courtenay mais n'est pas encore morte, le phonème est un son imaginé ou intentionnel, qui s'oppose au son effectivement émis comme un phénomène ""psychophonétique"" au fait ""physiophonétique"". C'est l'équivalent psychique d'un son intériorisé.ŒæŒé",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,62,https://derridas-margins.princeton.edu/titles/107/,Book,"C'est dans *Phonologie et phonétique* de Jakobson et Halle (première partie de *Fundamentals of language*, recueillie et traduite in *Essais de linguistique générale*, p. 103) que la ligne phonologiste du projet saussurien se trouve, semble-t-il, le plus systématiquement et le plus rigoureusement défendue, notamment contre le point de vue Œ‚ŒæalgébriqueŒæŒé de Hjelmslev.",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,20,https://derridas-margins.princeton.edu/titles/107/,Book,"Cf. par ex. EP. pp. 126, 148, 355, etc. D'un autre point de vue, cf. Jakobson, *Essais de linguistique générale* (tr. fr. p. 116)",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,76,https://derridas-margins.princeton.edu/titles/107/,Book,"Dans un autre moment de la critique, Jakobson et Halle rappellent l'imperfection de la représentation graphiqueŒæ; cette imperfection tient aux Œ‚Œæstructures fondamentales dissemblables des lettres et des phonèmesŒæŒéŒæ: 
Œ‚ŒæLes lettres ne reproduisent jamais complètement les différents traits distinctifs sur lesquels repose le système phonématique, et négligent infailliblement les relations structurales entre ces traitsŒæŒé (p. 116).",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,75,https://derridas-margins.princeton.edu/titles/107/,Book,"Et dans le texte cité plus haut, Jakobson et Halle soutiennent que l'Œ‚ exigence théorique Œé d'une recherche des invariants mettant entre parenthèses la substance sonore comme un contenu (empirique et contingent) est :
1. *impracticable* puisque, Œ‚ comme le note Eli Fischer Jorgensen Œé, Œ‚on tient compte de la substance sonore à toute étape de l'analyse Œé. Mais est-ce là Œ‚ une troublante contradiction Œé, comme le veulent Jakobson et Halle ?",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,75,https://derridas-margins.princeton.edu/titles/107/,Book,"Et dans le texte cité plus haut, Jakobson et Halle soutiennent que l'Œ‚ exigence théorique Œé d'une recherche des invariants mettant entre parenthèses la substance sonore comme un contenu (empirique et contingent) est :
1. *impracticable* puisque, Œ‚ comme le note Eli Fischer Jorgensen Œé, Œ‚on tient compte de la substance sonore à toute étape de l'analyse Œé. Mais est-ce là Œ‚ une troublante contradiction Œé, comme le veulent Jakobson et Halle ?",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,75,https://derridas-margins.princeton.edu/titles/107/,Book,"Et dans le texte cité plus haut, Jakobson et Halle soutiennent que l'Œ‚ exigence théorique Œé d'une recherche des invariants mettant entre parenthèses la substance sonore comme un contenu (empirique et contingent) est :
1. *impracticable* puisque, Œ‚ comme le note Eli Fischer Jorgensen Œé, Œ‚on tient compte de la substance sonore à toute étape de l'analyse Œé. Mais est-ce là Œ‚ une troublante contradiction Œé, comme le veulent Jakobson et Halle ?",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,75,https://derridas-margins.princeton.edu/titles/107/,Book,"Et dans le texte cité plus haut, Jakobson et Halle soutiennent que l'Œ‚Œæexigence théoriqueŒæŒé d'une recherche des invariants mettant entre parenthèses la substance sonore comme un contenu (empirique et contingent) est :
1. *impracticable* puisque, Œ‚Œæcomme le note Eli Fischer JorgensenŒæŒé, Œ‚on tient compte de la substance sonore à toute étape de l'analyseŒæŒé. Mais est-ce là Œ‚Œæune troublante contradictionŒæŒé, comme le veulent Jakobson et HalleŒæ?",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,91,https://derridas-margins.princeton.edu/titles/107/,Book,"Il est donc indispensable de sauver la distinction entre le son apparaissant et l'apparaí¬tre du son pour éviter la pire mais la plus courante des confusionsŒæ; et il est en principe possible de le faire sans Œ‚Œævouloir surmonter l'antinomie entre invariance et variabilité en attribuant la première à l'expérience interne et la seconde à l'expérience externeŒæŒé (Jakobson, *op. cit*, p. 112).",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,77,https://derridas-margins.princeton.edu/titles/107/,Book,Jusqu'à quel point Saussure aurait-il soutenu l'inséparabilité de la matière et de la forme qui reste läó»argument le plus important de Jakobson et Halle (p. 117)Œæ?,book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,24,https://derridas-margins.princeton.edu/titles/107/,Book,"La pensée structuraliste moderne l'a clairement établiŒæ: le langage est un système de signes, la linguistique est partie intégrante de la science des signes, la *sémiotique* (ou, dans les termes de Saussure, la *sémiologie*). La définition médiévale äóñ aliquid stat pro aliquo äóñ que notre époque a ressuscité, s'est montrée toujours valable et féconde. C'est ainsi que la marque constitutive de tout signe en général, du signe linguistique en particulier, réside dans son caractère doubleŒæ: chaque unité linguistique est bipartite et comporte deux aspectsŒæ; l'un sensible et l'autre intelligible äóñ d'une part le signans (le *signifiant* de Saussure), d'autre part le *signatum* (le signifié). Ces deux éléments constitutifs du signe linguistique (et du signe en général) se supposent et s'appellent nécessairement l'un l'autre. Œé",book,1963,"Jakobson, Roman",fr
41,Essais de linguistique générale,64,https://derridas-margins.princeton.edu/titles/107/,Book,"Saussure n'a donc jamais pu penser que l'écriture fíét vraiment une Œ‚ŒæimageŒæŒé, une Œ‚ŒæfigurationŒæŒé, une Œ‚ŒæreprésentationŒæŒé de la langue parlée, un symbole. Si l'on considère qu'il eut pourtant besoin de ces notions pour décider de l'extériorité de l'écriture, on doit conclure que tout une strate de son discours, l'intention du *chapitre VI* (*Représentation de la langue par l'écriture*), n'était rien moins que scientifique.",book,1963,"Jakobson, Roman",fr
42,Essais de psychanalyse,127,https://derridas-margins.princeton.edu/titles/74/,Book,"Nous pensons ici, bien évidemment, à des recherches qui s'engageraient dans la direction de celles de Mélanie Klein. On en trouverait un exemple dans l'essai sur *Le ríÇle de l'école dans le développement libidinal de l'enfant* qui évoque, d'un point de vue clinique, tous les investissements dont sont chargés les opérations de la lecture et de l'écriture, la production et le maniement du chiffre, etc.",book,1967,"Klein, Melanie",fr
